,id,url,type,cost,impression,effect,img
1997,CR405187627021500416,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR405187627021500416,Image,50.0,5000.0,100.0,https://s0.2mdn.net/8760931/ImpeachAds-300x250-SCOTUS-B.png
1999,CR407641736974696448,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR407641736974696448,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/10510330787927710463
2000,CR408002376788606976,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR408002376788606976,Image,50.0,5000.0,100.0,https://s0.2mdn.net/8760931/ImpeachAds-300x600-trump2-B.png
2001,CR408662083765272576,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR408662083765272576,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/11562755336616765833
2003,CR41055764181155840,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR41055764181155840,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/13409651530150396512
2005,CR412224501439266816,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR412224501439266816,Image,50.0,5000.0,100.0,https://s0.2mdn.net/8760931/ImpeachAds-300x250-Trump2.png
2006,CR41240482134622208,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR41240482134622208,Image,50.0,5000.0,100.0,https://s0.2mdn.net/8760931/ImpeachAds-300x600-SCOTUS.png
2007,CR412787451392688128,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR412787451392688128,Image,50.0,5000.0,100.0,https://s0.2mdn.net/8760931/ImpeachAds-300x50-trump1.png
2008,CR41295457716011008,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR41295457716011008,Image,25000.0,500000.0,20.0,https://s0.2mdn.net/8760931/Concept-2-NeedtoVote-300x600.png
2009,CR414054088787886080,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR414054088787886080,Image,50.0,5000.0,100.0,https://s0.2mdn.net/8760931/ImpeachAds-300x600-SCOTUS.png
2010,CR414258597950652416,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR414258597950652416,Image,25000.0,500000.0,20.0,https://s0.2mdn.net/8760931/Concept_2_-_Need_to_Impeach_-_300x250.png
2011,CR414291583299485696,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR414291583299485696,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/11648536392376528726
2012,CR415136008229617664,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR415136008229617664,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/13961268735232660100
2013,CR41618714134577152,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR41618714134577152,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/4581574485214254748
2014,CR416360864182960128,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR416360864182960128,Image,500.0,50000.0,100.0,https://s0.2mdn.net/8760931/Concept-2-NeedtoVote-970x90.png
2015,CR416574169438748672,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR416574169438748672,Image,50.0,5000.0,100.0,https://s0.2mdn.net/8760931/ImpeachAds-300x50-families.png
2016,CR416648936229437440,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR416648936229437440,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/14650760188815094623
2018,CR41882596925243392,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR41882596925243392,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/1028502368929437394
